segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail
route,SP->RS,3532,273.0,319.31028178074854,0.07729331823329558,0.8549677714025286,0.7565474623276908,0.962636399024537,-46.31028178074854,0.9963000246504494,,False
route,PR->ES,107,10.0,11.70981450419953,0.09345794392523364,0.8539844927871117,0.40951875833837054,1.570507887671695,-1.7098145041995298,0.7313374756618051,,False
route,SP->PE,1115,122.0,143.6013358602116,0.10941704035874439,0.8495742694118154,0.7055200827665656,1.0143928604777563,-21.601335860211606,0.9699907303021316,,False
route,SP->RN,326,39.0,46.0139507270395,0.1196319018404908,0.8475690390367232,0.6027044418322387,1.1586547780280774,-7.0139507270395,0.8675188880253836,,False
route,PR->PE,85,11.0,13.280448127267086,0.12941176470588237,0.8282853029194907,0.41347703892329685,1.4820312029148537,-2.2804481272670856,0.7716197606672086,,False
route,PR->SC,381,26.0,31.75887856751876,0.06824146981627296,0.818668705342492,0.5347815786218192,1.199539335185705,-5.75887856751876,0.8685748851659064,,False
route,SP->PB,333,36.0,44.02282227598845,0.10810810810810811,0.8177576570240846,0.5727474094969095,1.1321212932870088,-8.022822275988453,0.9038210228489091,,False
route,PR->RN,20,3.0,3.6841325281765567,0.15,0.8143029538312606,0.16792884570898162,2.3797387859121457,-0.6841325281765567,0.711871798608482,,False
route,DF->RJ,95,7.0,8.711451781256232,0.07368421052631578,0.8035400040968336,0.32306475684974995,1.655599517032804,-1.7114517812562315,0.7656591524715932,,False
route,MG->PE,108,9.0,11.420878328547202,0.08333333333333333,0.7880304597505373,0.36033770599689346,1.495927279841046,-2.420878328547202,0.8032555091674538,,False
route,BA->PE,32,2.0,2.5444489477821812,0.0625,0.7860248097110616,0.09519125103888681,2.8393918746222897,-0.5444489477821812,0.7217029595221875,,False
route,MG->MT,51,4.0,5.178424976349496,0.0784313725490196,0.7724356379147119,0.21046271377955153,1.9777420204363856,-1.178424976349496,0.759132562732882,,False
route,MT->RJ,13,1.0,1.2980464379543295,0.07692307692307693,0.7703884628164467,0.019504547174899037,4.292329787306832,-0.2980464379543295,0.7269352788142616,,False
route,MG->MS,62,4.0,5.195479038068037,0.06451612903225806,0.769900132536656,0.20977187390050492,1.971250119644805,-1.1954790380680373,0.7613494774325074,,False
route,SP->MG,7338,471.0,615.4325062164669,0.06418642681929682,0.7653154411612028,0.6977511559664187,0.8376554838911227,-144.4325062164669,0.9999999994369834,,False
route,BA->MA,16,1.0,1.309315734487118,0.0625,0.763757719899179,0.019336671298926463,4.255385652354822,-0.309315734487118,0.729995251874157,,False
route,SC->RS,284,18.0,23.872178494996305,0.06338028169014084,0.7540158098169744,0.4468775559229152,1.19167005531107,-5.872178494996305,0.9088543204070021,,False
